listing_id,date
14118230,2017-05-29
6416040,2015-06-08
10414700,2016-01-23
10414700,2016-01-24
10414700,2016-03-08
10414700,2016-04-01
10414700,2016-07-19
10414700,2016-08-01
10414700,2016-09-04
10414700,2016-09-09
10414700,2016-09-11
10414700,2016-09-13
10414700,2016-09-18
10414700,2016-09-19
10414700,2016-10-27
10414700,2017-02-14
10414700,2017-03-01
10414700,2017-03-22
10414700,2017-05-19
12320403,2016-04-15
12320403,2016-04-24
12320403,2016-04-26
12320403,2016-04-28
12320403,2016-05-04
12320403,2016-05-15
12320403,2016-05-19
12320403,2016-05-25
12320403,2016-05-26
12320403,2016-05-30
12320403,2016-06-03
12320403,2016-06-05
12320403,2016-06-08
12320403,2016-06-09
12320403,2016-06-13
12320403,2016-06-15
12320403,2016-06-17
12320403,2016-06-21
12320403,2016-06-24
12320403,2016-06-27
12320403,2016-06-29
12320403,2016-07-05
12320403,2016-07-06
12320403,2016-07-08
12320403,2016-07-09
12320403,2016-07-17
12320403,2016-07-19
12320403,2016-07-20
12320403,2016-07-22
12320403,2016-07-22
12320403,2016-07-24
12320403,2016-07-28
12320403,2016-08-01
12320403,2016-08-07
12320403,2016-08-14
12320403,2016-08-17
12320403,2016-08-19
12320403,2016-08-21
12320403,2016-08-27
12320403,2016-08-28
12320403,2016-09-01
12320403,2016-09-02
12320403,2016-09-04
12320403,2016-09-10
12320403,2016-09-10
12320403,2016-10-09
12320403,2016-10-12
12320403,2016-10-15
12320403,2016-10-22
12320403,2016-10-27
12320403,2016-11-02
12320403,2016-11-04
12320403,2016-11-07
12320403,2016-11-10
12320403,2016-11-13
12320403,2016-11-15
12320403,2016-11-17
12320403,2016-11-18
12320403,2016-11-20
12320403,2016-11-21
12320403,2016-11-23
12320403,2016-11-24
12320403,2016-11-27
12320403,2016-11-29
12320403,2016-12-02
12320403,2016-12-08
12320403,2016-12-12
12320403,2016-12-13
12320403,2016-12-16
12320403,2016-12-18
12320403,2016-12-22
12320403,2016-12-23
12320403,2016-12-25
12320403,2016-12-26
12320403,2016-12-27
12320403,2016-12-30
12320403,2017-01-01
12320403,2017-01-08
12320403,2017-01-11
12320403,2017-01-12
12320403,2017-01-13
12320403,2017-01-16
12320403,2017-01-17
12320403,2017-01-19
12320403,2017-01-24
12320403,2017-01-27
12320403,2017-01-29
12320403,2017-02-03
12320403,2017-02-04
12320403,2017-02-05
12320403,2017-02-08
12320403,2017-02-11
12320403,2017-02-13
12320403,2017-02-16
12320403,2017-02-17
12320403,2017-02-18
12320403,2017-02-19
12320403,2017-02-20
12320403,2017-02-24
12320403,2017-02-26
12320403,2017-02-27
12320403,2017-02-28
12320403,2017-03-03
12320403,2017-03-04
12320403,2017-03-05
12320403,2017-03-08
12320403,2017-03-10
12320403,2017-03-12
12320403,2017-03-17
12320403,2017-03-19
12320403,2017-03-24
12320403,2017-03-26
12320403,2017-04-02
12320403,2017-04-03
12320403,2017-04-04
12320403,2017-04-07
12320403,2017-04-10
12320403,2017-04-14
12320403,2017-04-16
12320403,2017-04-17
12320403,2017-04-18
12320403,2017-04-21
12320403,2017-04-23
12320403,2017-04-28
12320403,2017-04-30
12320403,2017-05-03
12320403,2017-05-07
12320403,2017-05-08
12320403,2017-05-11
12320403,2017-05-12
18582114,2017-05-15
18582114,2017-05-17
18582114,2017-05-28
18950566,2017-05-31
2881277,2016-07-02
2881277,2016-08-13
2881277,2016-08-21
16992563,2017-02-28
16992563,2017-03-30
16992563,2017-05-01
6423897,2015-07-25
6423897,2015-08-17
6423897,2016-08-02
17795313,2017-04-21
17795313,2017-05-05
17795313,2017-05-14
16860374,2017-02-26
16860374,2017-03-06
16860374,2017-03-16
16860374,2017-03-20
16860374,2017-03-22
16860374,2017-03-26
16860374,2017-03-31
16860374,2017-04-07
16860374,2017-04-09
16860374,2017-04-14
16860374,2017-04-20
16860374,2017-04-21
16860374,2017-04-23
16860374,2017-04-27
16860374,2017-05-01
16860374,2017-05-03
16860374,2017-05-08
16860374,2017-05-13
16860374,2017-05-15
16860374,2017-05-18
16860374,2017-05-19
16860374,2017-05-22
16860374,2017-05-26
16860374,2017-05-28
7775904,2015-10-25
7775904,2016-01-01
7775904,2016-01-15
7775904,2016-06-11
7775904,2016-06-25
7775904,2017-05-12
7775904,2017-05-12
12065680,2016-04-07
12065680,2016-04-09
12065680,2016-04-11
12065680,2016-04-19
12065680,2016-04-24
12065680,2016-04-26
12065680,2016-05-05
12065680,2016-05-13
12065680,2016-05-22
12065680,2016-05-27
12065680,2016-06-05
12065680,2016-06-18
12065680,2016-07-03
12065680,2016-07-05
12065680,2016-07-07
12065680,2016-07-12
12065680,2016-07-15
12065680,2016-07-23
12065680,2016-07-26
12065680,2016-07-31
12065680,2016-08-01
12065680,2016-08-12
12065680,2016-08-19
12065680,2016-08-21
12065680,2016-08-23
12065680,2016-08-25
12065680,2016-08-28
12065680,2016-09-12
12065680,2016-09-15
12065680,2016-09-16
12065680,2016-09-20
12065680,2016-09-25
12065680,2016-09-29
12065680,2016-10-02
12065680,2016-10-06
12065680,2016-10-11
12065680,2016-10-18
12065680,2016-10-21
12065680,2016-10-23
12065680,2016-10-26
12065680,2016-10-28
12065680,2016-10-30
12065680,2016-11-03
12065680,2016-11-06
12065680,2016-11-13
12065680,2016-11-19
12065680,2016-11-21
12065680,2016-11-23
12065680,2016-11-28
12065680,2017-01-08
12065680,2017-01-12
12065680,2017-01-22
12065680,2017-01-30
12065680,2017-02-01
12065680,2017-02-05
12065680,2017-02-08
12065680,2017-02-10
12065680,2017-02-12
12065680,2017-02-20
12065680,2017-02-22
12065680,2017-03-17
12065680,2017-03-20
12065680,2017-03-23
12065680,2017-04-02
12065680,2017-04-07
12065680,2017-04-12
12065680,2017-04-14
12065680,2017-04-16
12065680,2017-04-19
12065680,2017-04-22
12065680,2017-04-30
12065680,2017-05-02
12065680,2017-05-06
12065680,2017-05-09
12065680,2017-05-11
12065680,2017-05-16
12065680,2017-05-23
12065680,2017-05-31
16389066,2017-05-14
16389066,2017-05-28
11508705,2016-03-02
11508705,2016-03-06
11508705,2016-03-16
11508705,2016-03-16
11508705,2016-04-01
11508705,2016-04-05
11508705,2016-04-07
11508705,2016-04-08
11508705,2016-04-09
11508705,2016-04-10
11508705,2016-04-15
11508705,2016-04-16
11508705,2016-04-17
11508705,2016-04-27
11508705,2016-05-05
11508705,2016-05-08
11508705,2016-05-11
11508705,2016-05-14
11508705,2016-05-14
11508705,2016-05-16
11508705,2016-05-18
11508705,2016-05-24
11508705,2016-05-28
11508705,2016-05-30
11508705,2016-06-03
11508705,2016-06-06
11508705,2016-06-08
11508705,2016-06-11
11508705,2016-06-14
11508705,2016-06-21
11508705,2016-06-27
11508705,2016-07-03
11508705,2016-07-09
11508705,2016-07-11
11508705,2016-07-14
11508705,2016-07-15
11508705,2016-07-17
11508705,2016-07-20
11508705,2016-07-27
11508705,2016-07-31
11508705,2016-08-03
11508705,2016-08-09
11508705,2016-08-31
11508705,2016-09-02
11508705,2016-09-05
11508705,2016-09-09
11508705,2016-09-11
11508705,2016-09-12
11508705,2016-09-16
11508705,2016-09-20
11508705,2016-09-27
11508705,2016-10-02
11508705,2016-10-14
11508705,2016-10-17
11508705,2016-10-19
11508705,2016-10-22
11508705,2016-10-23
11508705,2016-11-05
11508705,2016-11-11
11508705,2016-11-13
11508705,2016-11-24
11508705,2016-11-27
11508705,2016-11-30
11508705,2016-12-04
11508705,2016-12-10
11508705,2016-12-13
11508705,2016-12-23
11508705,2016-12-29
11508705,2017-01-04
11508705,2017-01-08
11508705,2017-01-21
11508705,2017-01-27
11508705,2017-01-31
11508705,2017-02-03
11508705,2017-02-05
11508705,2017-02-11
11508705,2017-02-13
11508705,2017-02-20
11508705,2017-02-23
11508705,2017-02-26
11508705,2017-02-27
11508705,2017-03-04
11508705,2017-03-06
11508705,2017-03-09
11508705,2017-03-13
11508705,2017-03-17
11508705,2017-04-01
11508705,2017-04-25
11508705,2017-04-28
11508705,2017-05-04
11508705,2017-05-05
11508705,2017-05-07
11508705,2017-05-11
11508705,2017-05-16
11508705,2017-05-18
11508705,2017-05-21
11508705,2017-05-24
11508705,2017-05-26
11508705,2017-05-29
36691,2010-08-03
36691,2010-08-08
36691,2010-08-27
36691,2010-12-29
36691,2011-03-19
36691,2011-04-18
36691,2011-05-03
36691,2011-05-24
36691,2011-06-20
36691,2011-07-12
36691,2011-07-19
36691,2011-08-01
36691,2011-08-05
36691,2012-02-27
36691,2012-03-07
36691,2012-03-18
36691,2012-05-13
36691,2012-05-22
36691,2012-06-07
36691,2012-06-19
36691,2012-06-27
36691,2012-07-10
36691,2012-07-14
36691,2012-07-24
36691,2012-07-30
36691,2012-08-07
36691,2012-08-18
36691,2012-10-22
36691,2012-12-03
36691,2012-12-17
36691,2013-03-04
36691,2013-03-10
36691,2013-04-20
36691,2013-05-06
36691,2013-05-21
36691,2013-05-28
36691,2013-06-06
36691,2013-06-15
36691,2013-09-03
36691,2014-01-01
36691,2014-05-20
36691,2014-05-27
36691,2014-07-02
36691,2014-07-18
36691,2014-08-11
36691,2014-10-13
36691,2014-10-28
36691,2014-11-17
36691,2014-12-01
36691,2014-12-08
36691,2015-02-17
36691,2015-03-18
36691,2015-03-30
36691,2015-04-07
36691,2015-05-02
36691,2015-05-04
36691,2015-05-26
36691,2015-06-08
36691,2015-06-22
36691,2015-06-30
36691,2015-07-26
36691,2015-08-13
36691,2015-09-29
36691,2016-02-02
36691,2016-04-12
36691,2016-07-30
14350996,2016-08-09
14350996,2016-08-14
14350996,2016-09-23
14350996,2016-09-27
14350996,2016-12-04
14350996,2016-12-26
13605154,2016-06-25
13605154,2016-06-25
13605154,2016-07-01
13605154,2016-07-04
13605154,2016-07-09
13605154,2016-07-11
13605154,2016-07-14
13605154,2016-07-29
13605154,2016-08-01
13605154,2016-08-06
13605154,2016-08-14
13605154,2016-08-17
13605154,2016-08-22
13605154,2016-08-25
13605154,2016-09-02
13605154,2016-09-05
13605154,2016-09-08
13605154,2016-09-09
13605154,2016-09-13
13605154,2016-09-15
13605154,2016-09-21
13605154,2016-09-25
13605154,2016-09-29
13605154,2016-09-30
13605154,2016-10-02
13605154,2016-10-07
13605154,2016-10-10
13605154,2016-10-14
13605154,2016-10-16
13605154,2016-10-18
13605154,2016-10-21
13605154,2016-10-25
13605154,2016-10-30
13605154,2016-11-06
13605154,2016-11-13
13605154,2016-12-02
13605154,2016-12-08
13605154,2016-12-16
13605154,2016-12-22
13605154,2016-12-29
13605154,2017-01-02
13605154,2017-01-04
13605154,2017-01-08
13605154,2017-01-13
13605154,2017-01-15
13605154,2017-01-27
13605154,2017-01-29
13605154,2017-02-10
13605154,2017-02-14
13605154,2017-02-15
13605154,2017-02-17
13605154,2017-02-19
13605154,2017-02-27
13605154,2017-02-28
13605154,2017-03-08
13605154,2017-04-06
13605154,2017-05-03
13605154,2017-05-04
13605154,2017-05-05
13605154,2017-05-07
13605154,2017-05-13
13605154,2017-05-19
13605154,2017-05-21
13605154,2017-05-27
17955142,2017-04-13
17955142,2017-04-15
17955142,2017-04-17
17955142,2017-04-30
17955142,2017-05-18
17955142,2017-05-24
17955142,2017-05-28
15872351,2017-01-17
15872351,2017-02-15
15872351,2017-05-12
15872351,2017-05-19
6273842,2015-05-30
6273842,2015-05-31
6273842,2015-06-05
6273842,2015-06-06
6273842,2015-06-09
6273842,2015-06-12
6273842,2015-06-14
6273842,2015-06-29
6273842,2015-07-05
6273842,2015-07-07
6273842,2015-07-09
6273842,2015-07-12
6273842,2015-07-14
6273842,2015-07-18
6273842,2015-07-20
6273842,2015-07-25
6273842,2015-07-29
6273842,2015-07-31
6273842,2015-08-05
6273842,2015-08-13
6273842,2015-08-19
6273842,2015-08-23
6273842,2015-09-02
6273842,2015-09-07
6273842,2015-09-15
6273842,2015-09-25
6273842,2015-09-30
6273842,2015-10-05
6273842,2015-10-09
6273842,2015-10-12
6273842,2015-10-14
6273842,2015-10-17
6273842,2015-10-20
6273842,2015-10-22
6273842,2015-10-29
6273842,2015-11-01
6273842,2015-11-11
6273842,2015-11-16
6273842,2015-11-23
6273842,2015-11-27
6273842,2015-11-28
6273842,2015-12-06
6273842,2015-12-10
6273842,2015-12-14
6273842,2015-12-21
6273842,2015-12-28
6273842,2016-01-10
6273842,2016-01-13
6273842,2016-01-15
6273842,2016-01-17
6273842,2016-01-21
6273842,2016-01-24
6273842,2016-01-29
6273842,2016-01-31
6273842,2016-02-07
6273842,2016-02-11
6273842,2016-02-21
6273842,2016-03-12
6273842,2016-03-18
6273842,2016-03-23
6273842,2016-03-24
6273842,2016-03-26
6273842,2016-03-29
6273842,2016-04-07
6273842,2016-04-09
6273842,2016-04-11
6273842,2016-04-18
6273842,2016-04-22
6273842,2016-04-24
6273842,2016-04-28
6273842,2016-05-04
6273842,2016-05-07
6273842,2016-05-12
6273842,2016-05-19
6273842,2016-05-23
6273842,2016-05-28
6273842,2016-06-01
6273842,2016-06-06
6273842,2016-06-10
6273842,2016-06-12
6273842,2016-06-21
6273842,2016-06-23
6273842,2016-06-28
6273842,2016-07-02
6273842,2016-07-05
6273842,2016-07-12
6273842,2016-07-16
6273842,2016-07-20
6273842,2016-07-23
6273842,2016-07-26
6273842,2016-07-30
6273842,2016-08-02
6273842,2016-08-05
6273842,2016-08-09
6273842,2016-08-11
6273842,2016-08-15
6273842,2016-08-20
6273842,2016-08-22
6273842,2016-08-24
6273842,2016-08-29
6273842,2016-09-02
6273842,2016-09-05
6273842,2016-09-07
6273842,2016-09-09
6273842,2016-09-12
6273842,2016-09-17
6273842,2016-09-19
6273842,2016-09-26
6273842,2016-10-02
6273842,2016-10-10
6273842,2016-10-14
6273842,2016-10-16
6273842,2016-10-22
6273842,2016-10-27
6273842,2016-11-08
6273842,2016-11-14
6273842,2016-11-17
6273842,2016-11-20
6273842,2016-11-23
6273842,2016-11-27
6273842,2016-12-01
6273842,2016-12-04
6273842,2016-12-09
6273842,2016-12-12
6273842,2016-12-19
6273842,2016-12-21
6273842,2016-12-24
6273842,2016-12-29
6273842,2017-01-01
6273842,2017-01-06
6273842,2017-01-08
6273842,2017-01-14
6273842,2017-02-01
6273842,2017-02-03
6273842,2017-02-05
6273842,2017-02-12
6273842,2017-02-15
6273842,2017-02-19
6273842,2017-02-25
6273842,2017-02-27
6273842,2017-03-03
6273842,2017-03-05
6273842,2017-03-14
6273842,2017-03-19
6273842,2017-03-23
6273842,2017-03-25
6273842,2017-04-02
6273842,2017-04-05
6273842,2017-04-09
6273842,2017-05-01
6273842,2017-05-15
6273842,2017-05-21
6273842,2017-05-24
6273842,2017-05-29
4949401,2015-09-21
4949401,2015-10-03
4949401,2015-10-25
4949401,2016-03-09
4949401,2016-04-13
4949401,2016-05-02
4949401,2016-06-11
4949401,2016-08-26
4949401,2016-10-06
4949401,2017-04-29
6796405,2015-06-21
6796405,2015-07-26
6796405,2015-08-23
6796405,2015-09-06
6796405,2015-09-13
6796405,2015-11-01
6796405,2016-07-21
6796405,2016-09-05
16722818,2017-02-04
16722818,2017-05-08
16722818,2017-05-21
11135880,2016-02-15
11135880,2016-02-24
11135880,2016-02-28
11135880,2016-03-05
11135880,2016-03-08
11135880,2016-03-11
11135880,2016-03-13
11135880,2016-03-16
11135880,2016-03-16
11135880,2016-03-17
11135880,2016-03-20
11135880,2016-03-24
11135880,2016-03-29
11135880,2016-04-04
11135880,2016-04-07
11135880,2016-04-11
11135880,2016-04-16
11135880,2016-04-17
11135880,2016-04-20
11135880,2016-04-25
11135880,2016-04-30
11135880,2016-05-01
11135880,2016-05-04
11135880,2016-05-09
11135880,2016-05-12
11135880,2016-05-16
11135880,2016-05-20
11135880,2016-05-24
11135880,2016-05-27
11135880,2016-05-27
11135880,2016-05-29
11135880,2016-05-31
11135880,2016-06-01
11135880,2016-06-04
11135880,2016-06-06
11135880,2016-06-07
11135880,2016-06-10
11135880,2016-06-13
11135880,2016-06-17
11135880,2016-07-02
11135880,2016-07-06
11135880,2016-07-06
11135880,2016-07-09
11135880,2016-07-10
11135880,2016-07-11
11135880,2016-07-15
11135880,2016-07-16
11135880,2016-07-18
11135880,2016-07-23
11135880,2016-07-28
11135880,2016-07-31
11135880,2016-08-02
11135880,2016-08-03
11135880,2016-08-05
11135880,2016-08-10
11135880,2016-08-17
11135880,2016-08-19
11135880,2016-08-21
11135880,2016-08-24
11135880,2016-08-26
11135880,2016-08-30
11135880,2016-09-03
11135880,2016-09-06
11135880,2016-09-09
11135880,2016-09-14
11135880,2016-09-15
11135880,2016-09-22
11135880,2016-09-27
11135880,2016-09-28
11135880,2016-09-29
11135880,2016-10-02
11135880,2016-10-05
11135880,2016-10-07
11135880,2016-10-09
11135880,2016-10-13
11135880,2016-10-24
11135880,2016-11-29
11135880,2016-12-01
11135880,2017-01-01
11135880,2017-01-10
11135880,2017-01-15
11135880,2017-01-16
11135880,2017-01-18
11135880,2017-02-04
11135880,2017-02-23
11135880,2017-02-27
11135880,2017-03-28
11135880,2017-04-04
11135880,2017-04-09
11135880,2017-05-01
6719639,2016-07-03
6719639,2016-07-11
6719639,2016-07-19
6719639,2016-07-20
6719639,2016-08-01
6719639,2016-08-03
6719639,2016-08-23
6719639,2016-08-30
6719639,2016-09-01
6719639,2016-09-04
6719639,2016-09-09
6719639,2016-09-15
6719639,2016-09-21
6719639,2016-09-25
6719639,2016-09-29
6719639,2016-10-08
6719639,2016-10-31
6719639,2017-05-18
17162095,2017-03-21
14197300,2016-09-25
182573,2012-02-01
182573,2012-09-19
182573,2013-01-01
182573,2013-07-01
182573,2013-10-02
182573,2014-05-02
182573,2014-08-31
182573,2015-05-01
182573,2015-05-19
182573,2015-07-31
182573,2015-09-28
182573,2015-10-31
182573,2015-12-31
182573,2016-02-29
182573,2016-06-30
182573,2016-08-20
182573,2016-12-22
182573,2017-04-30
12933767,2016-05-29
12933767,2016-06-06
12933767,2016-06-14
12933767,2016-06-19
12933767,2016-07-07
12933767,2016-07-11
12933767,2016-07-12
12933767,2016-07-26
12933767,2016-07-31
12933767,2016-08-02
12933767,2016-08-29
13045766,2016-09-30
13045766,2016-11-20
13045766,2016-12-04
13045766,2016-12-16
13045766,2017-01-14
13045766,2017-02-20
13045766,2017-02-27
13045766,2017-03-10
13045766,2017-03-19
13045766,2017-04-02
13045766,2017-04-13
13045766,2017-04-17
13045766,2017-04-23
13045766,2017-05-11
13045766,2017-05-21
13045766,2017-05-29
14413653,2017-01-04
7873957,2015-10-13
7873957,2016-07-04
7873957,2016-07-09
7873957,2016-07-16
728817,2013-08-04
728817,2014-07-13
728817,2014-08-02
728817,2014-08-19
728817,2015-08-12
728817,2016-07-12
728817,2016-07-18
8007876,2015-09-03
8007876,2015-09-10
8007876,2015-09-11
8007876,2015-11-16
8007876,2015-12-02
8007876,2015-12-15
8007876,2016-02-17
8007876,2016-04-11
8007876,2016-04-17
8007876,2016-05-06
8007876,2016-05-12
8007876,2016-05-16
8007876,2016-05-20
8007876,2016-05-27
8007876,2016-05-30
8007876,2016-06-13
8007876,2016-06-26
8007876,2016-06-27
8007876,2016-07-07
8007876,2016-07-11
8007876,2016-07-16
8007876,2016-07-24
8007876,2016-07-26
8007876,2016-07-30
8007876,2016-08-02
8007876,2016-08-12
8007876,2016-08-16
8007876,2016-08-20
8007876,2016-08-22
8007876,2016-08-29
8007876,2016-09-02
8007876,2016-09-05
8007876,2016-09-10
8007876,2016-09-14
8007876,2016-09-22
8007876,2016-09-27
8007876,2016-10-03
8007876,2016-10-14
8007876,2016-10-24
8007876,2016-10-27
8007876,2016-10-31
8007876,2016-11-10
8007876,2016-11-14
8007876,2016-11-18
8007876,2016-11-20
8007876,2016-12-18
8007876,2017-01-02
8007876,2017-01-10
8007876,2017-01-27
8007876,2017-02-11
8007876,2017-03-18
8007876,2017-04-10
8007876,2017-04-23
8007876,2017-04-28
8007876,2017-05-01
8007876,2017-05-07
8007876,2017-05-12
8007876,2017-05-14
8007876,2017-05-19
8007876,2017-05-24
16062738,2017-02-17
15581975,2017-04-27
16197473,2016-12-25
16197473,2017-01-07
16197473,2017-01-23
16197473,2017-01-30
16197473,2017-03-12
14697390,2016-09-12
14697390,2016-09-18
14697390,2016-09-30
16947013,2017-02-07
16944815,2017-01-29
16944815,2017-02-06
16944815,2017-02-09
16944815,2017-03-05
16944815,2017-03-08
16944815,2017-03-16
16944815,2017-03-19
16944815,2017-03-26
16944815,2017-04-13
16944815,2017-05-01
16944815,2017-05-07
11592311,2016-03-24
16347745,2017-02-05
16347745,2017-02-12
16347745,2017-03-12
16347745,2017-03-26
16347745,2017-04-06
16347745,2017-04-28
16347745,2017-05-21
16347745,2017-05-31
15718113,2016-11-29
13333541,2016-06-22
13333541,2016-06-25
13333541,2016-07-22
13333541,2016-07-25
13333541,2016-07-28
13333541,2016-08-14
13333541,2016-08-18
13333541,2016-08-22
13333541,2016-08-31
13333541,2016-09-03
13333541,2016-09-05
13333541,2016-09-07
13333541,2016-09-14
13333541,2016-09-21
13333541,2016-09-21
13333541,2016-09-25
13333541,2016-09-30
13333541,2016-10-06
13333541,2016-10-15
13333541,2016-10-16
13333541,2016-10-22
13333541,2016-11-02
13333541,2016-11-13
13333541,2016-12-18
13333541,2017-01-15
13333541,2017-02-22
13333541,2017-03-19
13333541,2017-04-30
13333541,2017-05-08
13333541,2017-05-09
13333541,2017-05-10
13333541,2017-05-12
13333541,2017-05-14
13333541,2017-05-31
13333541,2017-06-03
11936368,2016-05-17
11936368,2016-06-13
11936368,2016-09-18
11936368,2016-10-28
11936368,2016-11-04
11936368,2016-11-07
11936368,2016-11-20
13475435,2016-06-16
13475435,2016-06-20
13475435,2016-06-23
13475435,2016-06-24
13475435,2016-06-28
13475435,2016-06-28
13475435,2016-09-21
13475435,2016-09-22
13475435,2016-09-27
13475435,2016-10-02
13475435,2016-10-05
13475435,2016-10-09
13475435,2016-10-13
13475435,2016-10-16
13475435,2016-10-21
13475435,2016-10-23
13475435,2016-10-27
13475435,2016-10-31
13475435,2016-11-06
13475435,2016-11-23
13475435,2016-12-07
13475435,2016-12-15
13475435,2016-12-23
13475435,2017-01-01
13475435,2017-05-03
13475435,2017-05-20
13475435,2017-05-26
3622219,2014-08-31
3622219,2014-09-01
3622219,2014-10-13
3622219,2015-07-13
3622219,2016-11-06
3622219,2017-01-28
3622219,2017-02-11
17847665,2017-03-26
17847665,2017-04-01
17847665,2017-04-02
17847665,2017-04-09
17847665,2017-04-13
17847665,2017-04-14
17847665,2017-04-16
17847665,2017-04-20
17847665,2017-04-22
17847665,2017-04-23
17847665,2017-04-28
17847665,2017-04-30
17847665,2017-05-03
17847665,2017-05-04
17847665,2017-05-06
17847665,2017-05-07
17847665,2017-05-08
17847665,2017-05-10
17847665,2017-05-14
17847665,2017-05-17
17847665,2017-05-20
17847665,2017-05-21
15742209,2016-11-02
8370668,2015-11-28
8370668,2016-01-08
8370668,2016-05-20
8370668,2017-01-02
18347371,2017-05-08
18347371,2017-05-22
16299813,2017-01-03
16299813,2017-01-05
16299813,2017-01-22
16299813,2017-02-07
16299813,2017-02-14
16299813,2017-02-19
16299813,2017-03-18
16299813,2017-03-24
16299813,2017-03-27
16299813,2017-03-29
16299813,2017-04-01
16299813,2017-04-18
16299813,2017-04-20
16299813,2017-04-26
16299813,2017-05-02
16299813,2017-05-09
16299813,2017-05-23
16299813,2017-05-26
5016678,2015-02-15
5016678,2015-03-03
5016678,2015-03-15
5016678,2015-03-22
5016678,2015-03-29
5016678,2015-04-12
5016678,2015-05-17
5016678,2015-06-20
5016678,2015-07-02
5016678,2015-08-12
5016678,2015-08-21
5016678,2015-08-31
5016678,2015-10-28
5016678,2015-11-08
5016678,2015-12-19
5016678,2015-12-26
5016678,2015-12-31
5016678,2016-01-13
5016678,2016-02-15
5016678,2016-03-31
5016678,2016-05-01
5016678,2016-05-30
5016678,2016-07-15
5016678,2016-08-30
5016678,2016-09-07
5016678,2016-09-23
5016678,2016-10-02
5016678,2016-10-12
5016678,2016-10-23
5016678,2016-10-27
5016678,2016-11-04
5016678,2016-11-13
5016678,2016-11-20
5016678,2017-01-20
5016678,2017-04-01
5016678,2017-05-06
9227850,2016-05-09
9227850,2016-07-04
8007944,2015-10-05
8007944,2015-12-29
8007944,2016-03-25
8007944,2016-09-05
8007944,2016-10-04
8007944,2017-04-23
8007944,2017-05-26
8007944,2017-05-29
15973813,2016-11-19
15973813,2016-11-20
15973813,2016-11-23
15973813,2016-11-27
15973813,2016-11-30
15973813,2016-12-06
15973813,2016-12-21
15973813,2016-12-23
15973813,2016-12-25
15973813,2016-12-29
15973813,2016-12-30
15973813,2017-01-02
15973813,2017-01-05
15973813,2017-01-06
15973813,2017-01-16
15973813,2017-01-20
15973813,2017-01-21
15973813,2017-01-22
15973813,2017-01-29
15973813,2017-02-05
15973813,2017-02-09
15973813,2017-02-12
15973813,2017-02-15
15973813,2017-02-21
15973813,2017-02-23
15973813,2017-02-24
15973813,2017-02-25
15973813,2017-02-28
15973813,2017-03-04
15973813,2017-03-12
15973813,2017-03-13
15973813,2017-03-17
15973813,2017-03-25
15973813,2017-03-26
15973813,2017-04-03
15973813,2017-04-08
15973813,2017-04-09
15973813,2017-04-12
15973813,2017-04-14
15973813,2017-04-16
15973813,2017-04-20
15973813,2017-04-23
15973813,2017-04-28
15973813,2017-05-01
15973813,2017-05-12
15973813,2017-05-19
15973813,2017-05-20
15973813,2017-05-21
15973813,2017-05-22
15973813,2017-05-25
15973813,2017-05-28
15973813,2017-05-30
15973813,2017-05-31
786603,2012-12-01
786603,2013-07-24
786603,2016-01-19
786603,2016-01-30
786603,2016-02-16
786603,2016-04-30
6912912,2015-06-23
6912912,2015-06-28
6912912,2015-09-21
6912912,2015-09-27
6912912,2015-10-01
6912912,2015-10-08
6912912,2015-10-09
6912912,2015-10-10
6912912,2015-10-11
6912912,2015-11-13
6912912,2015-11-17
6912912,2015-12-19
6912912,2016-01-18
6912912,2016-04-05
6912912,2016-04-18
6912912,2016-04-22
6912912,2016-06-11
6912912,2016-06-13
6912912,2016-06-17
6912912,2016-06-20
6912912,2016-07-03
6912912,2016-09-05
6912912,2016-10-03
6912912,2016-10-12
6912912,2016-10-14
6912912,2016-10-17
6912912,2016-10-22
6912912,2016-11-13
6912912,2016-11-21
6912912,2016-11-29
6912912,2017-01-15
6912912,2017-02-16
6912912,2017-02-25
6912912,2017-03-12
6912912,2017-03-24
6912912,2017-04-01
6912912,2017-04-03
6912912,2017-04-07
6912912,2017-04-16
6912912,2017-04-26
6912912,2017-05-03
6912912,2017-05-05
7292461,2017-05-05
7292461,2017-06-01
2613708,2014-06-30
2613708,2014-08-04
2613708,2014-08-11
2613708,2014-09-09
2613708,2014-09-15
2613708,2014-10-14
2613708,2015-07-12
2613708,2016-10-10
2613708,2017-04-29
7413729,2015-11-29
7413729,2016-07-15
7413729,2016-07-18
7413729,2016-08-01
7413729,2016-09-04
7413729,2016-10-03
7413729,2016-12-27
17014696,2017-03-06
17014696,2017-05-05
17014696,2017-05-05
7292732,2015-07-25
7292732,2015-08-03
7292732,2015-08-08
7292732,2015-08-13
7292732,2015-08-23
7292732,2015-08-27
7292732,2015-08-31
7292732,2015-09-05
7292732,2015-10-03
7292732,2015-11-01
7292732,2015-11-14
7292732,2015-11-23
7292732,2016-02-14
7292732,2016-03-03
7292732,2016-03-15
7292732,2016-03-20
7292732,2016-06-11
7292732,2016-07-31
7292732,2016-10-01
7292732,2017-02-02
12283185,2016-09-15
12283185,2017-03-02
1508181,2016-06-11
1508181,2016-06-13
1508181,2016-07-10
1508181,2016-07-18
1508181,2016-07-29
1508181,2016-08-08
1508181,2016-08-14
1508181,2016-08-16
1508181,2016-08-29
1508181,2016-09-03
1508181,2016-09-06
